Date,High,Low,Open,Close,Volume,Adj Close
2019-03-13,30.299999237060547,29.700000762939453,29.75,30.049999237060547,3610904.0,29.575746536254883
2019-03-14,30.299999237060547,29.549999237060547,29.899999618530273,30.049999237060547,2774065.0,29.575746536254883
2019-03-15,31.450000762939453,30.049999237060547,30.299999237060547,31.200000762939453,6846474.0,30.707599639892578
2019-03-18,32.900001525878906,30.549999237060547,31.350000381469727,32.849998474121094,9684834.0,32.33155822753906
2019-03-19,33.0,31.950000762939453,33.0,32.349998474121094,3079110.0,31.83945083618164
2019-03-20,33.04999923706055,30.799999237060547,32.79999923706055,32.900001525878906,15222281.0,32.380767822265625
2019-03-21,33.79999923706055,31.149999618530273,33.79999923706055,31.399999618530273,14440206.0,30.904443740844727
2019-03-22,32.0,30.5,31.899999618530273,31.899999618530273,7981891.0,31.396549224853516
2019-03-25,31.899999618530273,30.799999237060547,31.899999618530273,31.0,5522500.0,30.51075553894043
2019-03-26,31.899999618530273,30.299999237060547,31.899999618530273,30.299999237060547,4651940.0,29.821802139282227
2019-03-27,31.549999237060547,30.200000762939453,30.549999237060547,30.950000762939453,4021004.0,30.4615421295166
2019-03-28,31.75,30.700000762939453,31.049999237060547,31.149999618530273,3395370.0,30.658388137817383
2019-03-29,33.349998474121094,31.200000762939453,31.200000762939453,33.04999923706055,8816743.0,32.52840042114258
2019-04-01,33.650001525878906,32.5,33.04999923706055,32.849998474121094,6158250.0,32.33155822753906
2019-04-02,33.0,31.850000381469727,32.75,31.899999618530273,4957143.0,31.396549224853516
2019-04-03,34.29999923706055,31.899999618530273,31.899999618530273,33.79999923706055,10177785.0,33.26656723022461
2019-04-04,34.25,33.0,33.79999923706055,33.900001525878906,7278740.0,33.364990234375
2019-04-08,34.599998474121094,33.099998474121094,34.54999923706055,33.400001525878906,6969370.0,32.87287902832031
2019-04-09,34.099998474121094,33.099998474121094,33.5,34.099998474121094,5915066.0,33.561832427978516
2019-04-10,34.95000076293945,33.45000076293945,34.099998474121094,34.900001525878906,7397010.0,34.34920120239258
2019-04-11,34.75,33.70000076293945,34.70000076293945,33.95000076293945,6139380.0,33.4141960144043
2019-04-12,34.79999923706055,33.400001525878906,33.650001525878906,33.79999923706055,7629305.0,33.26656723022461
2019-04-15,35.599998474121094,34.0,34.04999923706055,35.099998474121094,7952410.0,34.546051025390625
2019-04-16,35.349998474121094,34.150001525878906,34.79999923706055,34.54999923706055,5870579.0,34.00472640991211
2019-04-17,35.5,34.45000076293945,34.54999923706055,34.900001525878906,5667958.0,34.34920120239258
2019-04-18,35.5,34.5,34.54999923706055,35.04999923706055,6883042.0,34.4968376159668
2019-04-23,35.54999923706055,34.25,34.599998474121094,35.20000076293945,4916599.0,34.64447021484375
2019-04-24,36.20000076293945,34.95000076293945,35.5,35.349998474121094,6708960.0,34.79210662841797
2019-04-25,35.900001525878906,34.45000076293945,35.0,34.650001525878906,4138760.0,34.1031494140625
2019-04-26,35.04999923706055,34.0,34.95000076293945,34.5,5510509.0,33.95551681518555
2019-04-29,35.25,33.900001525878906,34.20000076293945,34.79999923706055,3741493.0,34.25078201293945
2019-04-30,36.04999923706055,35.099998474121094,35.29999923706055,35.849998474121094,7322973.0,35.284210205078125
2019-05-02,37.650001525878906,35.349998474121094,35.400001525878906,37.29999923706055,6610818.0,36.711326599121094
2019-05-03,37.599998474121094,36.29999923706055,37.29999923706055,36.29999923706055,3068215.0,35.727108001708984
2019-05-06,36.349998474121094,34.849998474121094,34.95000076293945,35.75,9637754.0,35.185791015625
2019-05-07,36.099998474121094,35.29999923706055,35.75,35.75,4289378.0,35.185791015625
2019-05-08,36.5,35.099998474121094,35.849998474121094,35.849998474121094,5624004.0,35.284210205078125
2019-05-09,36.0,34.29999923706055,35.849998474121094,34.400001525878906,6895317.0,33.857093811035156
2019-05-10,36.150001525878906,34.349998474121094,35.29999923706055,35.70000076293945,7395574.0,35.13658142089844
2019-05-14,35.45000076293945,33.400001525878906,33.79999923706055,34.599998474121094,11049653.0,34.0539436340332
2019-05-15,35.75,34.150001525878906,34.5,35.25,4402704.0,34.69368362426758
2019-05-16,36.70000076293945,34.70000076293945,35.20000076293945,36.5,7241985.0,35.923954010009766
2019-05-17,37.04999923706055,35.45000076293945,37.04999923706055,35.650001525878906,6819508.0,35.08736801147461
2019-05-20,35.650001525878906,33.79999923706055,35.5,33.849998474121094,7255354.0,33.31577682495117
2019-05-21,34.5,33.099998474121094,34.0,33.20000076293945,5718662.0,32.6760368347168
2019-05-22,34.20000076293945,33.400001525878906,33.650001525878906,34.150001525878906,4476003.0,33.61104202270508
2019-05-23,34.45000076293945,33.349998474121094,33.849998474121094,33.650001525878906,5061555.0,33.118934631347656
2019-05-24,34.0,32.5,33.5,33.0,6177430.0,32.47919464111328
2019-05-27,33.25,32.20000076293945,33.099998474121094,32.95000076293945,4374667.0,32.42997741699219
2019-05-28,33.599998474121094,32.75,33.25,32.95000076293945,14744707.0,32.46360397338867
2019-05-29,33.95000076293945,32.79999923706055,32.95000076293945,33.599998474121094,3256256.0,33.10401153564453
2019-05-30,33.900001525878906,33.0,33.45000076293945,33.5,2209234.0,33.005489349365234
2019-05-31,34.599998474121094,33.04999923706055,33.349998474121094,34.29999923706055,6315726.0,33.793678283691406
2019-06-03,34.79999923706055,33.849998474121094,34.79999923706055,34.349998474121094,4244675.0,33.84294128417969
2019-06-04,34.849998474121094,33.150001525878906,34.400001525878906,33.25,4414458.0,32.75917434692383
2019-06-05,33.599998474121094,33.0,33.5,33.599998474121094,5441260.0,33.10401153564453
2019-06-06,34.5,33.5,33.900001525878906,33.650001525878906,3879200.0,33.15327453613281
2019-06-10,34.79999923706055,33.849998474121094,33.849998474121094,34.20000076293945,5160972.0,33.69515609741211
2019-06-11,34.54999923706055,34.150001525878906,34.400001525878906,34.400001525878906,4334060.0,33.8922004699707
2019-06-12,34.95000076293945,33.599998474121094,34.45000076293945,34.20000076293945,5368326.0,33.69515609741211
2019-06-13,35.349998474121094,34.099998474121094,34.54999923706055,35.0,7900500.0,34.48334503173828
2019-06-14,35.29999923706055,34.20000076293945,34.79999923706055,34.849998474121094,36733052.0,34.3355598449707
2019-06-17,35.099998474121094,34.04999923706055,34.79999923706055,34.349998474121094,6308020.0,33.84294128417969
2019-06-18,34.5,33.349998474121094,34.349998474121094,34.45000076293945,5471550.0,33.941463470458984
2019-06-19,35.75,34.5,34.650001525878906,35.75,6413538.0,35.22227478027344
2019-06-20,36.45000076293945,35.54999923706055,35.70000076293945,36.45000076293945,4364968.0,35.91194152832031
2019-06-21,36.75,35.79999923706055,36.75,36.599998474121094,9000952.0,36.059722900390625
2019-06-24,36.70000076293945,35.75,36.150001525878906,36.5,2708334.0,35.961204528808594
2019-06-25,36.650001525878906,35.45000076293945,36.599998474121094,36.150001525878906,5961551.0,35.61636734008789
2019-06-26,36.70000076293945,35.599998474121094,36.0,36.0,3181735.0,35.46858215332031
2019-06-27,36.900001525878906,36.20000076293945,36.349998474121094,36.900001525878906,3090162.0,36.35529708862305
2019-06-28,37.349998474121094,36.70000076293945,37.0,37.099998474121094,5709652.0,36.552345275878906
2019-07-02,38.400001525878906,37.099998474121094,37.599998474121094,37.349998474121094,8676137.0,36.79865646362305
2019-07-03,37.54999923706055,36.70000076293945,37.29999923706055,37.0,6654214.0,36.45382308959961
2019-07-04,37.04999923706055,36.400001525878906,36.70000076293945,36.70000076293945,5170000.0,36.15825271606445
2019-07-05,37.5,36.400001525878906,36.849998474121094,37.29999923706055,4144146.0,36.749393463134766
2019-07-08,37.900001525878906,36.75,37.0,37.54999923706055,7095500.0,36.995704650878906
2019-07-09,37.45000076293945,36.20000076293945,37.099998474121094,36.45000076293945,5664095.0,35.91194152832031
2019-07-10,37.400001525878906,36.599998474121094,36.79999923706055,37.150001525878906,4578414.0,36.60161209106445
2019-07-11,37.650001525878906,36.54999923706055,37.29999923706055,37.0,6146751.0,36.45382308959961
2019-07-12,36.95000076293945,35.75,36.400001525878906,35.79999923706055,11714022.0,35.27153778076172
2019-07-15,36.95000076293945,35.5,35.849998474121094,36.650001525878906,10705252.0,36.10898971557617
2019-07-16,37.099998474121094,36.5,36.599998474121094,36.650001525878906,5567926.0,36.10898971557617
2019-07-17,36.75,36.099998474121094,36.650001525878906,36.29999923706055,5469718.0,35.76415252685547
2019-07-18,37.349998474121094,35.900001525878906,35.900001525878906,37.150001525878906,5508626.0,36.60161209106445
2019-07-19,37.54999923706055,37.0,37.099998474121094,37.25,3343124.0,36.700130462646484
2019-07-22,37.900001525878906,36.900001525878906,36.900001525878906,37.400001525878906,6304684.0,36.84791946411133
2019-07-23,38.599998474121094,37.5,37.5,38.349998474121094,5838803.0,37.78388977050781
2019-07-24,39.0,38.29999923706055,38.45000076293945,38.599998474121094,3188989.0,38.03020477294922
2019-07-25,38.849998474121094,37.5,38.70000076293945,38.75,8368002.0,38.1779899597168
2019-07-26,38.79999923706055,37.900001525878906,38.79999923706055,38.099998474121094,4669778.0,37.53758239746094
2019-07-29,38.29999923706055,37.599998474121094,38.04999923706055,37.95000076293945,6028015.0,37.389793395996094
2019-07-30,38.45000076293945,37.849998474121094,38.0,38.0,2240695.0,37.43906021118164
2019-07-31,37.95000076293945,36.849998474121094,37.29999923706055,37.0,3978028.0,36.45382308959961
2019-08-01,37.25,35.54999923706055,35.54999923706055,36.599998474121094,5972806.0,36.059722900390625
2019-08-02,36.70000076293945,35.650001525878906,35.849998474121094,36.599998474121094,13227113.0,36.059722900390625
2019-08-05,37.04999923706055,35.79999923706055,36.54999923706055,36.79999923706055,7857679.0,36.25677490234375
2019-08-06,37.20000076293945,35.599998474121094,37.0,36.400001525878906,8001332.0,35.8626823425293
2019-08-07,37.150001525878906,36.04999923706055,36.45000076293945,36.54999923706055,3697667.0,36.01046371459961
2019-08-08,37.70000076293945,36.45000076293945,36.75,37.20000076293945,3660680.0,36.65087127685547
2019-08-09,37.54999923706055,36.79999923706055,36.849998474121094,36.849998474121094,5040093.0,36.306034088134766
2019-08-12,36.900001525878906,35.79999923706055,36.5,36.29999923706055,7408228.0,35.76415252685547
2019-08-13,36.599998474121094,35.400001525878906,36.04999923706055,35.45000076293945,7512384.0,34.926700592041016
2019-08-14,36.29999923706055,35.54999923706055,35.95000076293945,36.04999923706055,6281360.0,35.51784896850586
2019-08-15,36.45000076293945,35.45000076293945,35.70000076293945,36.349998474121094,8537893.0,35.81341552734375
2019-08-16,39.900001525878906,36.900001525878906,37.099998474121094,39.20000076293945,10013381.0,38.62134552001953
2019-08-19,41.45000076293945,39.54999923706055,39.54999923706055,41.0,13768896.0,40.394775390625
2019-08-20,42.599998474121094,40.54999923706055,40.650001525878906,41.900001525878906,17124328.0,41.281494140625
2019-08-21,43.29999923706055,41.900001525878906,41.95000076293945,43.20000076293945,12399539.0,42.56230163574219
2019-08-22,44.5,42.849998474121094,43.20000076293945,43.349998474121094,9035503.0,42.7100830078125
2019-08-23,44.04999923706055,42.849998474121094,43.04999923706055,43.599998474121094,6205811.0,42.956390380859375
2019-08-26,43.849998474121094,41.79999923706055,42.0,43.599998474121094,7050659.0,42.956390380859375
2019-08-27,44.29999923706055,43.099998474121094,44.099998474121094,43.70000076293945,5793866.0,43.05492401123047
2019-08-28,44.650001525878906,43.75,44.5,44.150001525878906,8990477.0,43.49827575683594
2019-08-29,44.95000076293945,43.900001525878906,44.29999923706055,44.79999923706055,5054211.0,44.13867950439453
2019-08-30,45.20000076293945,44.29999923706055,45.04999923706055,44.5,6111499.0,43.84311294555664
2019-09-02,45.0,43.349998474121094,43.849998474121094,44.349998474121094,3428744.0,43.69532012939453
2019-09-03,45.0,43.45000076293945,43.95000076293945,43.650001525878906,5086689.0,43.00566101074219
2019-09-04,44.900001525878906,43.70000076293945,44.20000076293945,44.150001525878906,4942772.0,43.49827575683594
2019-09-05,44.849998474121094,43.5,44.54999923706055,43.75,4155477.0,43.10417938232422
2019-09-06,44.20000076293945,43.150001525878906,44.099998474121094,43.150001525878906,6119343.0,42.51303482055664
2019-09-09,43.150001525878906,42.29999923706055,43.0,42.45000076293945,6610975.0,41.82337188720703
2019-09-10,42.849998474121094,41.79999923706055,42.45000076293945,42.099998474121094,7689740.0,41.478538513183594
2019-09-11,42.5,41.650001525878906,42.400001525878906,42.400001525878906,4998345.0,41.77410888671875
2019-09-12,42.45000076293945,41.349998474121094,42.20000076293945,42.099998474121094,4592083.0,41.478538513183594
2019-09-13,42.29999923706055,41.70000076293945,41.70000076293945,41.95000076293945,4134323.0,41.330753326416016
2019-09-16,43.04999923706055,41.349998474121094,41.349998474121094,42.75,4586106.0,42.11894226074219
2019-09-17,42.45000076293945,41.75,42.0,42.25,4484088.0,41.62632751464844
2019-09-18,42.900001525878906,42.150001525878906,42.20000076293945,42.79999923706055,4580535.0,42.168209075927734
2019-09-19,42.79999923706055,40.95000076293945,42.29999923706055,41.54999923706055,5741017.0,40.9366569519043
2019-09-20,42.0,41.099998474121094,41.54999923706055,41.599998474121094,7699044.0,40.98591613769531
2019-09-23,41.79999923706055,40.79999923706055,41.349998474121094,41.150001525878906,4229907.0,40.542564392089844
2019-09-24,41.79999923706055,40.20000076293945,41.79999923706055,41.25,5823043.0,40.641082763671875
2019-09-25,41.400001525878906,40.400001525878906,40.5,41.0,4185735.0,40.52642822265625
2019-09-26,42.29999923706055,40.70000076293945,41.349998474121094,41.150001525878906,5322611.0,40.6746940612793
2019-09-27,41.79999923706055,40.5,40.75,41.099998474121094,2763032.0,40.625267028808594
2019-09-30,41.849998474121094,40.29999923706055,40.79999923706055,41.54999923706055,8552000.0,41.07007598876953
2019-10-02,41.349998474121094,40.75,41.04999923706055,40.849998474121094,6134567.0,40.37815475463867
2019-10-03,40.900001525878906,40.099998474121094,40.400001525878906,40.79999923706055,5298865.0,40.328739166259766
2019-10-04,41.75,40.650001525878906,41.150001525878906,41.25,3480000.0,40.773536682128906
2019-10-08,42.900001525878906,41.099998474121094,42.0,42.599998474121094,5122558.0,42.10794448852539
2019-10-09,42.54999923706055,41.75,42.54999923706055,41.900001525878906,8072738.0,41.41603469848633
2019-10-10,42.70000076293945,41.349998474121094,42.04999923706055,42.29999923706055,5576646.0,41.81140899658203
2019-10-11,43.20000076293945,42.20000076293945,42.5,42.5,4016516.0,42.00910186767578
2019-10-14,42.849998474121094,41.04999923706055,42.29999923706055,41.5,4769153.0,41.020652770996094
2019-10-15,42.0,40.75,41.150001525878906,41.099998474121094,5548618.0,40.625267028808594
2019-10-16,41.650001525878906,40.79999923706055,40.900001525878906,41.29999923706055,4633973.0,40.822959899902344
2019-10-17,42.54999923706055,40.849998474121094,41.0,42.20000076293945,5248500.0,41.71256637573242
2019-10-18,42.70000076293945,41.5,42.20000076293945,42.0,4137883.0,41.51487350463867
2019-10-21,43.650001525878906,41.70000076293945,41.70000076293945,42.75,5260086.0,42.2562141418457
2019-10-22,42.900001525878906,41.5,42.54999923706055,41.54999923706055,3494284.0,41.07007598876953
2019-10-23,41.599998474121094,39.75,41.45000076293945,39.849998474121094,6241670.0,39.389705657958984
2019-10-24,40.5,39.25,40.29999923706055,39.650001525878906,4030974.0,39.192020416259766
2019-10-25,41.04999923706055,39.25,39.650001525878906,40.900001525878906,8762666.0,40.427581787109375
2019-10-28,42.20000076293945,40.70000076293945,41.5,41.849998474121094,3802114.0,41.36660385131836
2019-10-29,42.650001525878906,41.20000076293945,41.900001525878906,41.20000076293945,3519608.0,40.72412109375
2019-10-30,42.349998474121094,40.70000076293945,41.5,41.0,4457546.0,40.52642822265625
2019-10-31,41.599998474121094,40.20000076293945,40.95000076293945,40.349998474121094,5690712.0,39.883934020996094
2019-11-01,41.5,40.099998474121094,40.29999923706055,41.150001525878906,5112676.0,40.6746940612793
2019-11-04,42.95000076293945,41.25,41.5,42.900001525878906,4946604.0,42.40447998046875
2019-11-05,43.29999923706055,42.099998474121094,43.0,42.29999923706055,3531695.0,41.81140899658203
2019-11-06,42.5,41.599998474121094,42.0,42.04999923706055,4226146.0,41.564300537109375
2019-11-07,43.150001525878906,41.599998474121094,41.599998474121094,42.45000076293945,5122088.0,41.959678649902344
2019-11-08,43.099998474121094,41.79999923706055,42.0,41.95000076293945,3782990.0,41.4654541015625
2019-11-11,42.25,41.25,42.0,41.54999923706055,3964307.0,41.07007598876953
2019-11-12,44.099998474121094,41.79999923706055,42.0,43.75,8805793.0,43.244659423828125
2019-11-13,44.95000076293945,42.79999923706055,42.79999923706055,44.349998474121094,11781376.0,43.837730407714844
2019-11-14,44.95000076293945,42.95000076293945,44.0,43.099998474121094,9503308.0,42.602169036865234
2019-11-15,45.79999923706055,43.150001525878906,43.5,45.099998474121094,7050147.0,44.57906723022461
2019-11-18,46.099998474121094,44.5,45.29999923706055,44.650001525878906,5430671.0,44.13426971435547
2019-11-19,45.650001525878906,44.04999923706055,44.650001525878906,45.20000076293945,6825324.0,44.677913665771484
2019-11-20,45.400001525878906,43.150001525878906,45.400001525878906,44.900001525878906,4454301.0,44.381378173828125
2019-11-21,45.150001525878906,43.5,43.54999923706055,44.29999923706055,3746691.0,43.788307189941406
2019-11-22,45.099998474121094,43.650001525878906,44.5,44.70000076293945,3903848.0,44.183692932128906
2019-11-25,44.79999923706055,43.900001525878906,44.70000076293945,44.25,3400631.0,43.738887786865234
2019-11-26,44.75,42.70000076293945,44.75,43.0,12510868.0,42.503326416015625
2019-11-27,43.79999923706055,42.79999923706055,43.04999923706055,43.349998474121094,2915895.0,42.849281311035156
2019-11-28,43.400001525878906,42.0,42.95000076293945,42.400001525878906,4014081.0,41.910255432128906
2019-11-29,42.400001525878906,40.900001525878906,42.04999923706055,41.0,6340144.0,40.52642822265625
2019-12-02,42.95000076293945,41.0,41.0,42.099998474121094,3482765.0,41.61371994018555
2019-12-03,42.400001525878906,41.25,42.20000076293945,42.0,2476359.0,41.51487350463867
2019-12-04,42.75,41.45000076293945,41.849998474121094,41.75,2765712.0,41.267765045166016
2019-12-05,42.75,41.5,41.900001525878906,42.5,3318283.0,42.00910186767578
2019-12-06,43.25,41.599998474121094,43.0,42.29999923706055,3493705.0,41.81140899658203
2019-12-09,42.29999923706055,41.29999923706055,41.849998474121094,41.599998474121094,3781100.0,41.11949157714844
2019-12-10,42.20000076293945,40.400001525878906,41.29999923706055,40.79999923706055,5997236.0,40.328739166259766
2019-12-11,41.25,40.5,40.5,41.099998474121094,4623729.0,40.625267028808594
2019-12-12,42.650001525878906,41.599998474121094,41.79999923706055,42.5,4840451.0,42.00910186767578
2019-12-13,43.099998474121094,41.400001525878906,43.099998474121094,41.849998474121094,12230015.0,41.36660385131836
2019-12-16,42.900001525878906,41.95000076293945,41.95000076293945,42.099998474121094,4609939.0,41.61371994018555
2019-12-17,43.650001525878906,41.849998474121094,41.849998474121094,43.54999923706055,5961601.0,43.046974182128906
2019-12-18,44.95000076293945,43.20000076293945,43.79999923706055,43.70000076293945,6302577.0,43.19524383544922
2019-12-19,43.54999923706055,42.650001525878906,43.45000076293945,43.150001525878906,3822504.0,42.65159225463867
2019-12-20,43.70000076293945,42.650001525878906,42.79999923706055,42.75,5548439.0,42.2562141418457
2019-12-23,43.79999923706055,42.45000076293945,42.75,43.349998474121094,2421886.0,42.849281311035156
2019-12-24,43.650001525878906,42.900001525878906,43.20000076293945,43.45000076293945,2107779.0,42.94812774658203
2019-12-27,44.099998474121094,43.150001525878906,43.79999923706055,43.349998474121094,3516336.0,42.849281311035156
2019-12-30,43.70000076293945,42.849998474121094,43.70000076293945,43.04999923706055,6845450.0,42.5527458190918
2019-12-31,43.70000076293945,42.54999923706055,43.29999923706055,43.099998474121094,6387000.0,42.602169036865234
2020-01-02,43.29999923706055,42.29999923706055,43.099998474121094,42.5,5914660.0,42.00910186767578
2020-01-03,43.20000076293945,41.650001525878906,42.650001525878906,41.900001525878906,5362930.0,41.41603469848633
2020-01-06,42.5,41.25,41.5,41.5,4475088.0,41.020652770996094
2020-01-07,42.45000076293945,41.599998474121094,41.95000076293945,41.79999923706055,4108003.0,41.31718826293945
2020-01-08,42.0,41.400001525878906,41.900001525878906,41.54999923706055,2653747.0,41.07007598876953
2020-01-09,43.29999923706055,41.75,42.0,42.79999923706055,4553709.0,42.30563735961914
2020-01-10,43.45000076293945,42.0,43.25,42.5,3497935.0,42.00910186767578
2020-01-13,42.95000076293945,41.349998474121094,42.75,41.79999923706055,7393199.0,41.31718826293945
2020-01-14,42.099998474121094,40.849998474121094,42.099998474121094,41.349998474121094,13906513.0,40.87238311767578
2020-01-15,42.0,41.04999923706055,41.849998474121094,41.400001525878906,5460491.0,40.92180633544922
2020-01-16,41.79999923706055,40.95000076293945,41.79999923706055,41.599998474121094,9023638.0,41.11949157714844
2020-01-17,41.849998474121094,41.150001525878906,41.79999923706055,41.25,5987735.0,40.773536682128906
2020-01-20,41.599998474121094,40.650001525878906,41.0,40.95000076293945,7526260.0,40.47700119018555
2020-01-21,41.150001525878906,39.0,40.599998474121094,39.400001525878906,13692869.0,38.94490432739258
2020-01-22,40.349998474121094,39.5,39.900001525878906,40.0,4171745.0,39.53797912597656
2020-01-23,40.150001525878906,38.20000076293945,40.0,38.79999923706055,5501865.0,38.351837158203125
2020-01-24,39.70000076293945,38.0,39.70000076293945,38.25,4366659.0,37.80819320678711
2020-01-29,39.5,37.0,37.0,37.5,10993258.0,37.06685256958008
2020-01-30,38.45000076293945,36.04999923706055,37.650001525878906,36.20000076293945,9654517.0,35.78186798095703
2020-01-31,36.95000076293945,35.849998474121094,36.849998474121094,36.25,7914152.0,35.83129119873047
2020-02-03,37.5,35.45000076293945,36.349998474121094,37.0,11617369.0,36.5726318359375
2020-02-04,39.20000076293945,37.25,37.400001525878906,39.099998474121094,15038295.0,38.64836883544922
2020-02-05,40.5,38.29999923706055,39.099998474121094,38.70000076293945,10626428.0,38.25299072265625
2020-02-06,39.150001525878906,38.099998474121094,38.75,38.54999923706055,10202516.0,38.1047248840332
2020-02-07,38.650001525878906,37.599998474121094,38.54999923706055,37.79999923706055,8180769.0,37.36338806152344
2020-02-10,37.95000076293945,37.0,37.599998474121094,37.5,7646435.0,37.06685256958008
2020-02-11,38.150001525878906,37.400001525878906,37.75,37.95000076293945,4860670.0,37.511653900146484
2020-02-12,39.099998474121094,37.900001525878906,38.349998474121094,38.5,9488441.0,38.055301666259766
2020-02-13,38.95000076293945,37.79999923706055,38.849998474121094,38.54999923706055,6008498.0,38.1047248840332
2020-02-14,39.349998474121094,38.099998474121094,38.099998474121094,39.150001525878906,5236428.0,38.69779586791992
2020-02-17,39.849998474121094,37.849998474121094,39.79999923706055,38.5,9283265.0,38.055301666259766
2020-02-18,38.54999923706055,37.79999923706055,38.150001525878906,38.20000076293945,5197189.0,37.758766174316406
2020-02-19,40.20000076293945,38.0,38.400001525878906,39.75,7455247.0,39.290863037109375
2020-02-20,40.0,38.599998474121094,39.400001525878906,39.54999923706055,8962517.0,39.09317398071289
2020-02-21,39.849998474121094,37.599998474121094,39.5,37.95000076293945,13480712.0,37.511653900146484
2020-02-24,37.900001525878906,37.25,37.45000076293945,37.29999923706055,10395996.0,36.869163513183594
